facility_id,facility_name,industry,latitude,longitude,total_release_kg,n_chemicals,toxicity_weighted_exposure,proximity_multiplier,max_chemical_toxicity,carcinogen_count,heavy_metal_kg,chemical_details,log_release,log_toxicity_exposure,log_chems,log_heavy_metals,industry_norm_release,base_risk,risk_score,anomaly,anomaly_confidence
23362,Scarborough Toyota,"Automotive Body, Paint & Interior R&M",43.7262,-79.2947,555.0,2,128.904,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 3.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 552.0, ""toxicity_score"": 58.0}]",6.320768294250582,4.866795716120091,1.0986122886681098,0.0,0.7861708877480721,0.2010107305976756,40.7,False,25.0
23365,Scarborotown Dodge Chrysler,"Automotive Body, Paint & Interior R&M",43.7923,-79.2464,608.0,2,141.77599999999998,1.1204726244835366,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 15.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 593.0, ""toxicity_score"": 58.0}]",6.411818267709897,4.961276968553714,1.0986122886681098,0.0,0.8214189462810391,0.2104245094837961,41.75,False,0.0
23366,Woodbridge Collision,"Automotive Body, Paint & Interior R&M",43.7466,-79.6205,1027.0,2,258.472,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 421.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 606.0, ""toxicity_score"": 58.0}]",6.93537044601511,5.558648796977018,1.0986122886681098,0.0,1.0241010243182245,0.2681669969693611,42.72,False,0.0
23369,Massive Auto Collision,"Automotive Body, Paint & Interior R&M",43.6669,-79.4457,827.0,1,191.864,1.062938545578343,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 827.0, ""toxicity_score"": 58.0}]",6.71901315438526,5.261985277300633,0.6931471805599453,0.0,0.9403429056757088,0.1809796436827266,40.44,False,0.0
23381,Ofir Machine Shop Limited,Machine Shops,43.7796,-79.4888,0.0,4,0.0,1.2474000004643064,95.0,1,0.0,"[{""name"": ""Lead and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 95.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Chromium, Non-Hexavalent and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}]",0.0,0.0,1.6094379124341005,0.0,-0.3258205007529425,-0.2145096058464582,26.61,False,0.0
23383,Betterway Drycleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),43.659,-79.3493,0.0,0,0.0,1.154346034832443,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.8452974692787806,-0.5395096058464582,15.93,False,0.0
23384,Arfil Auto Collision,"Automotive Body, Paint & Interior R&M",43.6696,-79.4604,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.660779971700786,-0.5395096058464582,18.43,False,0.0
23392,Dufinch Services Ltd,"Automotive Body, Paint & Interior R&M",43.7736,-79.4765,0.0,0,0.0,1.1953971680737698,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.660779971700786,-0.5395096058464582,15.26,False,0.0
23411,Assured Yorkdale Collision,"Automotive Body, Paint & Interior R&M",43.7174,-79.4681,510.0,1,118.32,1.23599528164624,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 510.0, ""toxicity_score"": 58.0}]",6.236369590203704,4.781808959646548,0.6931471805599453,0.0,0.7534977265452276,0.1324577501814434,39.58,False,0.0
23413,Lowes Mfg Ltd Ta Decal Craft,Commercial Screen Printing,43.8106,-79.2905,0.0,0,0.0,1.0032795225199418,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,0.0,-0.5395096058464582,18.38,False,0.0
23423,Terrazzo Mosaic Tile Co Ltd,Terrazzo & Tile Work,43.6793,-79.4704,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,,-0.5395096058464582,18.43,False,0.0
23425,Tip Top Auto Collision Car Sales Ltd,"Automotive Body, Paint & Interior R&M",43.6926,-79.2818,361.0,2,90.952,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 150.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 211.0, ""toxicity_score"": 58.0}]",5.8916442118257715,4.521266701765386,1.0986122886681098,0.0,0.6200446364101259,0.1633047968879822,39.57,False,25.0
23432,Gelderland Machine And Manufacturing LTD,Commercial & Ind'l Mach. & Equip. R&M,43.8205,-79.249,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.5773502690993709,-0.5395096058464582,18.43,False,25.0
23433,Castle Auto Collision  Mechanical Service,"Automotive Body, Paint & Interior R&M",43.7004,-79.453,348.0,2,81.264,1.1150892802904695,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 11.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 337.0, ""toxicity_score"": 58.0}]",5.855071922202427,4.409933587926889,1.0986122886681098,0.0,0.6058864532020408,0.1546235305092552,39.84,False,0.0
23438,Rayans Motor Inc,"Automotive Body, Paint & Interior R&M",43.6873,-79.2896,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.660779971700786,-0.5395096058464582,18.43,False,0.0
23442,Downtown Acura,"Automotive Body, Paint & Interior R&M",43.6537,-79.3615,563.0,2,142.76,1.2416139220644573,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 253.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 310.0, ""toxicity_score"": 58.0}]",6.335054251498059,4.968145242475304,1.0986122886681098,0.0,0.7917013919110804,0.208265361399979,42.43,False,0.0
23453,Adheco Ltd,All Other Whl.,43.8268,-79.2479,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,0.0,-0.5395096058464582,18.43,False,25.0
23456,The Vinyl Company Inc,All Other Plastic Product Mfg.,43.7646,-79.561,1024.0,2,288.76800000000003,1.0100531015120695,83.0,1,0.0,"[{""name"": ""Polycyclic Aromatic Hydrocarbons (PAHs)"", ""amount_kg"": 512.0, ""toxicity_score"": 83.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 512.0, ""toxicity_score"": 58.0}]",6.932447891572509,5.669080602809751,1.0986122886681098,0.0,0.2317326142997669,0.3404412472934865,45.0,False,0.0
23457,Omega Auto Centre,"Automotive Body, Paint & Interior R&M",43.6681,-79.4823,193.0,1,44.776,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 193.0, ""toxicity_score"": 58.0}]",5.267858159063328,3.8237599363077543,0.6931471805599453,0.0,0.3785591481178763,0.035457829826367,35.72,False,0.0
23458,AccuForm Machine Tool CoLtd,Cold-Rolled Steel Shape Mfg.,43.7384,-79.6085,0.0,2,0.0,1.0,75.0,0,0.0,"[{""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}]",0.0,0.0,1.0986122886681098,0.0,-0.4040666677821587,-0.3145096058464582,25.2,False,25.0
23472,Martino Bros Co Limited,"Automotive Body, Paint & Interior R&M",43.6656,-79.4833,703.0,2,163.144,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 1.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 702.0, ""toxicity_score"": 58.0}]",6.556778356158042,5.100744091345357,1.0986122886681098,0.0,0.8775371579447411,0.2246805652394909,41.42,False,0.0
23473,Martino Brothers Airport Company,"Automotive Body, Paint & Interior R&M",43.6912,-79.5732,616.0,2,148.96,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 126.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 490.0, ""toxicity_score"": 58.0}]",6.424869023905388,5.010368591867711,1.0986122886681098,0.0,0.8264712686574283,0.214147577112389,41.1,False,0.0
23480,Mill Street Brewery,Breweries,43.7184,-79.3124,320.0,1,74.24,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 320.0, ""toxicity_score"": 58.0}]",5.771441123130016,4.32068300443283,0.6931471805599453,0.0,0.0302690768869542,0.0858120263061018,37.24,False,0.0
23484,All Washed Up Laundromat,Coin-Operated Laundries & Dry Cleaners,43.8055,-79.221,0.0,0,0.0,1.0814378222641452,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,0.0,-0.5395096058464582,17.11,False,0.0
23485,Keele Street Collision,"Automotive Body, Paint & Interior R&M",43.7567,-79.4832,128.0,2,29.984,1.1718105012489877,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 6.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 122.0, ""toxicity_score"": 58.0}]",4.859812404361672,3.433470942212451,1.0986122886681098,0.0,0.2205929225452842,0.0554819195593153,36.61,False,0.0
23497,Inline Fiberglass Ltd,All Other Plastic Product Mfg.,43.691,-79.5964,112541.0,2,26131.928,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 112074.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 467.0, ""toxicity_score"": 70.0}]",11.631081764288396,10.170951407346024,1.0986122886681098,0.0,1.3894743292514746,0.7362771016817897,56.8,False,0.0
23501,Academy Auto Collision,"Automotive Body, Paint & Interior R&M",43.7231,-79.5091,212.0,2,50.096,1.0462361297884226,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 19.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 193.0, ""toxicity_score"": 58.0}]",5.3612921657094255,3.933706216259288,1.0986122886681098,0.0,0.4147301343368111,0.1059855611645713,37.99,False,0.0
23504,CK Collision Centres,"Automotive Body, Paint & Interior R&M",43.7934,-79.1533,628.0,2,156.544,1.1294122057326073,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 402.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 226.0, ""toxicity_score"": 70.0}]",6.444131256700441,5.059704784329895,1.0986122886681098,0.0,0.8339282319407735,0.2180987960088074,42.07,False,25.0
23509,Venture Steel Inc,Cold-Rolled Steel Shape Mfg.,43.7016,-79.5935,202.0,1,46.864,1.0,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 202.0, ""toxicity_score"": 58.0}]",5.313205979041787,3.868363656087731,0.6931471805599453,0.0,2.609431861025355,0.0399826022550579,35.86,False,0.0
23514,SC Electric Canada Ltd,"Switchgear, Relay & Industrial Control Mfg.",43.703,-79.5713,8859.0,5,2097.528,1.0,75.0,0,0.0,"[{""name"": ""Chromium, Non-Hexavalent and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 1056.0, ""toxicity_score"": 68.0}, {""name"": ""Nickel and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 75.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 7803.0, ""toxicity_score"": 58.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}]",9.089302043599126,7.648991425548581,1.791759469228055,0.0,0.8217109104772825,0.5061986599835973,49.88,False,0.0
23517,Fiera Foods Company,Commercial Bakeries & Frozen Product Mfg.,43.7189,-79.526,125820.0,2,29200.8,1.0,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 125600.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 220.0, ""toxicity_score"": 70.0}]",11.742615540954462,10.281985630192086,1.0986122886681098,0.0,1.0649596022101668,0.7474947076607821,57.14,False,25.0
23522,Tin Lee Electronics Ltd.,Other Communications Equipment Mfg.,43.6678,-79.3171,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,,-0.5395096058464582,18.43,False,0.0
23526,Tradition Fine Foods Ltd,Commercial Bakeries & Frozen Product Mfg.,43.703,-79.2772,13358.0,3,3146.464,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 800.0, ""toxicity_score"": 68.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 321.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 12237.0, ""toxicity_score"": 58.0}]",9.499945593989812,8.054352328204164,1.3862943611198906,0.0,0.5754595191158306,0.5222695624073066,50.36,False,25.0
23533,City Of Toronto High Level Pumping Station,Water Supply & Irrigation Systems,43.6788,-79.4023,0.0,0,0.0,1.2106540222659072,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.5773502690546902,-0.5395096058464582,15.02,False,25.0
23534,I Can Autobody Repairs Limited,"Automotive Body, Paint & Interior R&M",43.7583,-79.5553,0.0,0,0.0,1.0257935506557672,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.660779971700786,-0.5395096058464582,18.02,False,0.0
23551,Western Collision,"Automotive Body, Paint & Interior R&M",43.7667,-79.5507,276.0,2,65.088,1.0666110247198568,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 254.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 22.0, ""toxicity_score"": 70.0}]",5.6240175061873385,4.1909871872602045,1.0986122886681098,0.0,0.5164386557939555,0.1321244244683438,38.9,False,0.0
23561,St John's Norway Cemetery Crematorium,Cemeteries & Crematoria,43.6731,-79.3089,2.0,1,0.8,1.0,100.0,1,2.0,"[{""name"": ""Mercury and its compounds"", ""amount_kg"": 2.0, ""toxicity_score"": 100.0}]",1.0986122886681098,0.5877866649021191,0.6931471805599453,1.0986122886681098,-0.2087246986221952,0.0519950907598402,36.22,False,25.0
23567,Fusebox Designs,Commercial Screen Printing,43.7937,-79.2552,0.0,0,0.0,1.1214952562748042,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,0.0,-0.5395096058464582,16.46,False,0.0
23569,Mondelez Canada Inc Gladstone Plant,Confectionery Mfg. from Purchased Chocolate,43.6515,-79.4305,5956.0,3,1571.8080000000002,1.1523445775798464,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 972.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 3584.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1400.0, ""toxicity_score"": 58.0}]",8.692322277628687,7.360617835849956,1.3862943611198906,0.0,0.7071067717835948,0.4484053604643766,50.2,False,0.0
23661,Ming Pao Newspapers Canada Ltd.,Newspaper Publishers,43.7978,-79.2681,0.0,1,0.0,1.0959275942921531,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 0.0, ""toxicity_score"": 58.0}]",0.0,0.0,0.6931471805599453,0.0,,-0.3995096058464582,21.49,False,0.0
23715,Upper Crust Ltd,Fat & Oil Refining & Blending,43.7752,-79.4916,436.0,1,118.592,1.1334771400424817,68.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 436.0, ""toxicity_score"": 68.0}]",6.07993319509559,4.7840859496472135,0.6931471805599453,0.0,-0.7071067804462312,0.1772750802188732,40.7,False,0.0
23735,Canadian Memorial Chiropractic College,Universities,43.8023,-79.371,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.7671924241787669,-0.5395096058464582,18.43,False,0.0
23740,Univar Canada Ltd,Chemical (exc. Agr.) & Allied Product Whl.,43.7758,-79.479,1973.0,1,457.736,1.207481208728561,58.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1973.0, ""toxicity_score"": 58.0}]",7.587817219993427,6.128474881191933,0.6931471805599453,0.0,0.7071067806557717,0.2684656561741892,44.41,False,25.0
23741,Univar Canada Ltd,Chemical (exc. Agr.) & Allied Product Whl.,43.7399,-79.5304,299.0,2,70.04,1.0408165854187688,82.0,1,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 292.0, ""toxicity_score"": 58.0}, {""name"": ""Tetrachloroethylene (Perchloroethylene)"", ""amount_kg"": 7.0, ""toxicity_score"": 82.0}]",5.703782474656201,4.2632430986839145,1.0986122886681098,0.0,-0.7071067806557717,0.1996693050766162,40.91,False,25.0
23762,Defranco Neill Ltd,All Other Misc. Fabricated Metal Product Mfg.,43.6713,-79.4302,0.0,0,0.0,1.1367543756831613,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.8763253633702407,-0.5395096058464582,16.22,False,0.0
23769,Fortress Technology Inc,"Switchgear, Relay & Industrial Control Mfg.",43.802,-79.1944,0.0,0,0.0,1.175784984430546,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.113417469779808,-0.5395096058464582,15.58,False,0.0
23772,Flavorcan International Inc,All Other Food Mfg.,43.8279,-79.2523,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.9237517179091734,-0.5395096058464582,18.43,False,0.0
23775,Borgo Contract Seating,Office Furniture (except Wood) Mfg.,43.692,-79.5979,631.0,1,196.872,1.0,78.0,0,0.0,"[{""name"": ""Dichloromethane (Methylene chloride)"", ""amount_kg"": 631.0, ""toxicity_score"": 78.0}]",6.448889394146858,5.287620356999701,0.6931471805599453,0.0,0.1337285990807871,0.2734797668755679,42.88,False,0.0
23790,Alexander Karpuchin Limited,All Other Misc. Wood Product Mfg.,43.6218,-79.5008,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.4472135953937398,-0.5395096058464582,18.43,False,0.0
23810,Alpha Laboratories Inc,Medical & Diagnostic Laboratories,43.7471,-79.2871,0.0,0,0.0,1.0572566469475444,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.9258535091553728,-0.5395096058464582,17.51,False,0.0
23818,Millwick Waste Recycling Inc,Material Recovery Facilities,43.7588,-79.5611,124.0,1,34.72,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 124.0, ""toxicity_score"": 70.0}]",4.8283137373023015,3.575710756008298,0.6931471805599453,0.0,2.0412414512837564,0.063905612918204,36.58,False,25.0
23822,Peerless Custom Rack Co Ltd,All Other Misc. Fabricated Metal Product Mfg.,43.7595,-79.5486,0.0,0,0.0,1.0620176401693768,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.8763253633702407,-0.5395096058464582,17.43,False,0.0
23827,Bohne Spring Industries Limited,Spring (Heavy Gauge) Mfg.,43.6231,-79.5481,0.0,1,0.0,1.0,70.0,0,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 0.0, ""toxicity_score"": 70.0}]",0.0,0.0,0.6931471805599453,0.0,,-0.3395096058464582,24.45,False,0.0
23836,Wing's Food Products,All Other Food Mfg.,43.6146,-79.5238,1515.0,4,409.328,1.0,92.0,1,0.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 86.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 1343.0, ""toxicity_score"": 68.0}, {""name"": ""Formaldehyde"", ""amount_kg"": 0.0, ""toxicity_score"": 92.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 86.0, ""toxicity_score"": 58.0}]",7.323830566202317,6.016956839868918,1.6094379124341005,0.0,0.5301477582353802,0.4220168753539441,47.35,False,25.0
23844,FTG Circuits,All Other Electrical Equip. & Component Mfg.,43.8211,-79.2346,0.0,2,0.0,1.0,95.0,2,0.0,"[{""name"": ""Lead and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 95.0}, {""name"": ""Formaldehyde"", ""amount_kg"": 0.0, ""toxicity_score"": 92.0}]",0.0,0.0,1.0986122886681098,0.0,-0.3893965799147386,-0.2145096058464582,27.24,False,25.0
23859,Excalibur,Office Furniture (except Wood) Mfg.,43.7374,-79.5354,0.0,0,0.0,1.0110586109748645,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-1.700160054529184,-0.5395096058464582,18.26,False,0.0
23860,Patrick Lin,Machine Shops,43.8297,-79.2653,0.0,0,0.0,1.0,30.0,0,0.0,"[{""name"": NaN, ""amount_kg"": 0.0, ""toxicity_score"": 30.0}]",0.0,0.0,0.0,0.0,-0.3258205007529425,-0.5395096058464582,18.43,False,0.0
23866,Manoucher Fine Food Inc,Commercial Bakeries & Frozen Product Mfg.,43.7276,-79.5286,1456.0,3,352.88,1.0,70.0,0,0.0,"[{""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 82.0, ""toxicity_score"": 68.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 1128.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 246.0, ""toxicity_score"": 70.0}]",7.284134806195205,5.868957872615185,1.3862943611198906,0.0,0.0918218950353027,0.3007807881240503,43.7,False,0.0
23876,Security Mirror Industries Limited,Glass Product Mfg. from Purchased Glass,43.7049,-79.4714,160.0,2,41.41199999999999,1.134061113366104,95.0,1,29.0,"[{""name"": ""Lead and its compounds"", ""amount_kg"": 29.0, ""toxicity_score"": 95.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 131.0, ""toxicity_score"": 58.0}]",5.081404364984463,3.747431341063552,1.0986122886681098,3.4011973816621555,-0.8052874602219389,0.7191823625178737,59.19,True,50.0
23905,Owens Corning Insulating Systems Canada LP,All Other Non-Metallic Mineral Product Mfg.,43.8216,-79.2591,115836.0,7,31154.111999999997,1.0,92.0,1,89.0,"[{""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 79413.0, ""toxicity_score"": 70.0}, {""name"": ""Nitrogen Oxides (NOx)"", ""amount_kg"": 9928.0, ""toxicity_score"": 68.0}, {""name"": ""Chromium, Non-Hexavalent and its compounds"", ""amount_kg"": 40.0, ""toxicity_score"": 52.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 25809.0, ""toxicity_score"": 58.0}, {""name"": ""Manganese and its compounds"", ""amount_kg"": 49.0, ""toxicity_score"": 52.0}, {""name"": ""Chromium, Hexavalent and its compounds"", ""amount_kg"": 49.0, ""toxicity_score"": 52.0}, {""name"": ""Formaldehyde"", ""amount_kg"": 548.0, ""toxicity_score"": 92.0}]",11.659939309494137,10.346733619900444,2.0794415416798357,4.499809670330265,0.7071067811007837,1.5339702237200863,80.79,True,50.0
23911,Falcon Fasteners,Other Fabricated Wire Product Mfg.,43.76,-79.2758,4500.0,2,1068.0,1.1326559610258338,70.0,0,0.0,"[{""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 4000.0, ""toxicity_score"": 58.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 500.0, ""toxicity_score"": 70.0}]",8.412054873292933,6.974478911025045,1.0986122886681098,0.0,0.7071067810676704,0.4130639954294287,48.73,False,0.0
23914,Cascades Recovery Inc,Material Recovery Facilities,43.6276,-79.5429,0.0,1,0.0,1.0,52.0,0,0.0,"[{""name"": ""Manganese and its compounds"", ""amount_kg"": 0.0, ""toxicity_score"": 52.0}]",0.0,0.0,0.6931471805599453,0.0,-0.4082482902567513,-0.4295096058464582,21.74,False,0.0
23919,Toronto Water Laboratory,Testing Laboratories,43.7108,-79.537,122.0,2,36.784000000000006,1.0,78.0,0,0.0,"[{""name"": ""Dichloromethane (Methylene chloride)"", ""amount_kg"": 106.0, ""toxicity_score"": 78.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 16.0, ""toxicity_score"": 58.0}]",4.812184355372417,3.631885732593816,1.0986122886681098,0.0,1.15470053796364,0.1071065746808135,37.88,False,0.0
23931,Kobay Enstel Limited,Stamping,43.8191,-79.2513,592.0,3,145.576,1.0,70.0,0,0.0,"[{""name"": ""Manganese and its compounds"", ""amount_kg"": 13.0, ""toxicity_score"": 52.0}, {""name"": ""Particulate Matter 2.5 (PM2.5)"", ""amount_kg"": 178.0, ""toxicity_score"": 70.0}, {""name"": ""Volatile Organic Compounds (VOCs) Total"", ""amount_kg"": 401.0, ""toxicity_score"": 58.0}]",6.385194398997726,4.987544065272853,1.3862943611198906,0.0,0.401427634313879,0.2112705411088206,41.01,False,0.0
